state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors
Uttar Pradesh,Maharajganj,MOHANKUMAR,M,49,GEN,IND,Almirah,3066,0,3066,1915408
Uttar Pradesh,Maharajganj,LALDHARI YADAV,M,42,GEN,IND,Ganna Kisan,5386,1,5387,1915408
Uttar Pradesh,Maharajganj,NOTA,0,0,0,NOTA,NOTA,10458,20,10478,1915408
Uttar Pradesh,Gorakhpur,Dr. Ashish Kumar Singh,M,40,GEN,CPI,Ears of Corn And Sickle,8157,15,8172,1981197
Uttar Pradesh,Gorakhpur,Madhusudan Tripathi,M,64,GEN,INC,Hand,22855,117,22972,1981197
Uttar Pradesh,Gorakhpur,Ravindra Shyamnarayan Shukla alias Ravi Kishan,M,51,GEN,BJP,Lotus,715010,2112,717122,1981197
Uttar Pradesh,Gorakhpur,Rambhual Nishad,M,58,GEN,SP,Bicycle,414340,1118,415458,1981197
Uttar Pradesh,Gorakhpur,Abhishek Chand,M,30,GEN,SBSP,Walking Stick,4317,2,4319,1981197
Uttar Pradesh,Gorakhpur,Awadhesh Kumar Singh,M,63,GEN,SHF,Latch,1305,1,1306,1981197
Uttar Pradesh,Gorakhpur,Jai Prakash Mishra,M,52,GEN,RAPI,Helicopter,1335,1,1336,1981197
Uttar Pradesh,Gorakhpur,Jitendra Kumar,M,31,SC,JD,Cot,1572,0,1572,1981197
Uttar Pradesh,Gorakhpur,Shyamnarayan Yadav,M,49,GEN,PSPL,Key,2702,6,2708,1981197
Uttar Pradesh,Gorakhpur,Subhash Chandra Dubey,M,73,GEN,SP(I),Ganna Kisan,1982,0,1982,1981197
Uttar Pradesh,Gorakhpur,NOTA,0,0,0,NOTA,NOTA,7647,41,7688,1981197
Uttar Pradesh,Kushi Nagar,N.P. KUSHWAHA ALIAS NATHUNI PRASAD KUSHWAHA,M,65,GEN,SP,Bicycle,257776,1703,259479,1761564
Uttar Pradesh,Kushi Nagar,KUNWER RATANJIT PRATAP NARAYAN SINGH,M,55,GEN,INC,Hand,145495,656,146151,1761564
Uttar Pradesh,Kushi Nagar,VIJAY KUMAR DUBEY,M,50,GEN,BJP,Lotus,595508,1531,597039,1761564
Uttar Pradesh,Kushi Nagar,AMIRUDDIN,M,42,GEN,ADUP,Tractor Chalata Kisan,8540,1,8541,1761564
Uttar Pradesh,Kushi Nagar,ARVIND YADAV,M,46,GEN,CPIM,Saw,1405,1,1406,1761564
Uttar Pradesh,Kushi Nagar,UMESH SINGH,M,38,GEN,BSCP,FLUTE,1602,3,1605,1761564
Uttar Pradesh,Kushi Nagar,USMAN,M,58,GEN,PECP,Glass Tumbler,2714,1,2715,1761564
Uttar Pradesh,Kushi Nagar,P.C. KUREEL,M,62,SC,INL,Iron,3072,0,3072,1761564
Uttar Pradesh,Kushi Nagar,DR GANESH,M,41,GEN,ABGP,Battery torch,1822,9,1831,1761564
Uttar Pradesh,Kushi Nagar,RAJIV,M,33,GEN,SBSP,Walking Stick,8449,5,8454,1761564
Uttar Pradesh,Kushi Nagar,RAM PRATAP,M,42,GEN,PMPT,Batsman,2366,3,2369,1761564
Uttar Pradesh,Kushi Nagar,LALITA,F,36,GEN,ABNNP,Tea Filter,2755,4,2759,1761564
Uttar Pradesh,Kushi Nagar,GUDDI KINNAR,O,37,GEN,IND,Sewing Machine,5881,0,5881,1761564
Uttar Pradesh,Kushi Nagar,SHIV KUMAR,M,49,GEN,IND,Switchboard,3518,0,3518,1761564
Uttar Pradesh,Kushi Nagar,NOTA,0,0,0,NOTA,NOTA,8276,21,8297,1761564
Uttar Pradesh,Deoria,NIYAZ AHMED,M,57,GEN,INC,Hand,50749,307,51056,1754195
Uttar Pradesh,Deoria,BINOD KUMAR JAISWAL,M,56,GEN,BSP,Elephant,327728,2985,330713,1754195
Uttar Pradesh,Deoria,RAMAPATI RAM TRIPATHI,M,69,GEN,BJP,Lotus,577617,3027,580644,1754195
Uttar Pradesh,Deoria,ISRAR AHAMAD,M,45,GEN,BAEP,Scissors,8158,6,8164,1754195
Uttar Pradesh,Deoria,ONKAR SINGH,M,43,GEN,SaSaP,BENCH,2386,31,2417,1754195
Uttar Pradesh,Deoria,CHANDAN KUMAR YADAV,M,31,GEN,RUC,Kettle,3299,6,3305,1754195
Uttar Pradesh,Deoria,JITENDRA,M,43,GEN,SBSP,Walking Stick,4867,1,4868,1754195
Uttar Pradesh,Deoria,BIRJA,M,46,GEN,PECP,Glass Tumbler,3209,0,3209,1754195
Uttar Pradesh,Deoria,MANOJ KUMAR MISHRA,M,45,GEN,MNVP,Cup & Saucer,3957,5,3962,1754195
Uttar Pradesh,Deoria,BRIJENDRA MANI TRIPATHI,M,51,GEN,IND,Air Conditioner,5702,0,5702,1754195
Uttar Pradesh,Deoria,RAMASHISH RAI,M,55,GEN,IND,Helicopter,7866,36,7902,1754195
Uttar Pradesh,Deoria,NOTA,0,0,0,NOTA,NOTA,13358,63,13421,1754195
Uttar Pradesh,Bansgaon,Kamlesh Paswan,M,42,SC,BJP,Lotus,544434,2239,546673,1751258
Uttar Pradesh,Bansgaon,Sadal Prasad,M,62,SC,BSP,Elephant,391441,1764,393205,1751258
Uttar Pradesh,Bansgaon,Surendra Prasad,M,33,SC,PSPL,Key,8685,32,8717,1751258
Uttar Pradesh,Bansgaon,Lalchand Prasad,M,49,SC,IND,Drill Machine,6444,4,6448,1751258
Uttar Pradesh,Bansgaon,NOTA,0,0,0,NOTA,NOTA,14060,33,14093,1751258
Uttar Pradesh,Lalganj,Trilokinath,M,62,SC,CPI,Ears of Corn And Sickle,8838,5,8843,1751980
Uttar Pradesh,Lalganj,Neelam Sonker,F,43,SC,BJP,Lotus,356328,895,357223,1751980
Uttar Pradesh,Lalganj,Pankaj Mohan Sonkar,M,29,SC,INC,Hand,17603,27,17630,1751980
Uttar Pradesh,Lalganj,Sangeeta Azad,F,44,SC,BSP,Elephant,517545,1275,518820,1751980
Uttar Pradesh,Lalganj,Engineer Ajeet Sonkar,M,34,SC,AAAP,Broom,4517,3,4520,1751980
Uttar Pradesh,Lalganj,Chandrashekhar,M,48,SC,BHAPRAP,Ludo,1608,0,1608,1751980
Uttar Pradesh,Lalganj,Dr. Deelip Kumar Saroj,M,45,SC,SBSP,Walking Stick,17924,3,17927,1751980
Uttar Pradesh,Lalganj,Pintoo,M,44,SC,KBD,Plastering Trowel,1642,0,1642,1751980
Uttar Pradesh,Lalganj,Radheshyam Gautam,M,40,SC,RUC,Kettle,6091,2,6093,1751980
Uttar Pradesh,Lalganj,Lcchiman Kannooizya,M,65,SC,PRJP,Ring,1880,0,1880,1751980
Uttar Pradesh,Lalganj,Hemraj Paswan,M,66,SC,PSPL,Key,2310,10,2320,1751980
Uttar Pradesh,Lalganj,Akhilesh,M,43,SC,IND,Gas Cylinder,3225,7,3232,1751980
Uttar Pradesh,Lalganj,Ramchandar,M,48,SC,IND,Auto- Rickshaw,7325,0,7325,1751980
Uttar Pradesh,Lalganj,Santosh Kumar,M,32,SC,IND,Sewing Machine,3163,0,3163,1751980
Uttar Pradesh,Lalganj,Subash Saroj,M,45,SC,IND,Air Conditioner,3282,0,3282,1751980
Uttar Pradesh,Lalganj,NOTA,0,0,0,NOTA,NOTA,5041,19,5060,1751980
Uttar Pradesh,Azamgarh,Akhilesh Yadav,M,45,GEN,SP,Bicycle,619594,1984,621578,1789168
Uttar Pradesh,Azamgarh,Dinesh Lal Yadav Nirahua,M,40,GEN,BJP,Lotus,360255,1449,361704,1789168
Uttar Pradesh,Azamgarh,Anil Singh,M,41,GEN,RUC,Kettle,6761,2,6763,1789168
Uttar Pradesh,Azamgarh,Abhimanyu Singh Sunny,M,28,GEN,SBSP,Walking Stick,10077,1,10078,1789168
Uttar Pradesh,Azamgarh,Arvind Kumar Pandey,M,41,GEN,NEP,Television,947,2,949,1789168
Uttar Pradesh,Azamgarh,Ehsan Ahmed,M,38,GEN,NAP,Whistle,976,0,976,1789168
Uttar Pradesh,Azamgarh,Pawan Singh Samrat,M,34,GEN,AJPI,Helicopter,1106,0,1106,1789168
Uttar Pradesh,Azamgarh,Pramod Tiwari,M,45,GEN,JKiP,Tractor Chalata Kisan,3148,0,3148,1789168
Uttar Pradesh,Azamgarh,Mohinder Kumar,M,46,GEN,SaDa,Pan,2899,2,2901,1789168
Uttar Pradesh,Azamgarh,Gorakhram Nishad,M,55,GEN,IND,Scissors,1247,3,1250,1789168
Uttar Pradesh,Azamgarh,Gaurav Singh,M,26,GEN,IND,School Bag,1431,1,1432,1789168
Uttar Pradesh,Azamgarh,Budhi Ram,M,59,GEN,IND,Stool,2098,0,2098,1789168
Uttar Pradesh,Azamgarh,Rajaram Gond,M,64,GEN,IND,Head Phone,1930,1,1931,1789168
Uttar Pradesh,Azamgarh,Rajiv Talwar,M,43,GEN,IND,Toffee,2203,1,2204,1789168
Uttar Pradesh,Azamgarh,Dr. Rajeev Pandey,M,40,GEN,IND,Shoe,3737,2,3739,1789168
Uttar Pradesh,Azamgarh,NOTA,0,0,0,NOTA,NOTA,7239,16,7255,1789168
Uttar Pradesh,Ghosi,ATUL KUMAR SINGH,M,64,GEN,CPI,Ears of Corn And Sickle,14622,22,14644,1991651
Uttar Pradesh,Ghosi,ATUL KUMAR SINGH,M,36,GEN,BSP,Elephant,572459,1370,573829,1991651
Uttar Pradesh,Ghosi,BALKRISHNA,M,70,GEN,INC,Hand,23695,117,23812,1991651
Uttar Pradesh,Ghosi,HARINARAYAN,M,78,GEN,BJP,Lotus,449212,2049,451261,1991651
Uttar Pradesh,Ghosi,ABUSHAD,M,47,GEN,AKSP,Pants,4908,6,4914,1991651
Uttar Pradesh,Ghosi,KISHAN LAL,M,46,ST,RKSP,Road Roller,3508,27,3535,1991651
Uttar Pradesh,Ghosi,GEETA,F,40,SC,ASP,Battery torch,1361,6,1367,1991651
Uttar Pradesh,Ghosi,PARAS,M,66,GEN,RJBVP,Helicopter,1599,1,1600,1991651
Uttar Pradesh,Ghosi,MAHENDRA,M,53,GEN,SBSP,Walking Stick,39842,18,39860,1991651
Uttar Pradesh,Ghosi,SHEFKAT TAKI,M,40,GEN,PECP,Glass Tumbler,3960,0,3960,1991651
Uttar Pradesh,Ghosi,PRAVEEN KUMAR SINGH,M,45,GEN,IND,Almirah,1230,0,1230,1991651
Uttar Pradesh,Ghosi,RAJESH,M,44,ST,IND,Saw,3653,8,3661,1991651
Uttar Pradesh,Ghosi,SURYA KUMAR,M,32,GEN,IND,Air Conditioner,2156,3,2159,1991651
Uttar Pradesh,Ghosi,SURJEET KUMAR,M,52,GEN,IND,Bat,2884,2,2886,1991651
Uttar Pradesh,Ghosi,SANTOSH,M,37,GEN,IND,Apple,6737,2,6739,1991651
Uttar Pradesh,Ghosi,NOTA,0,0,0,NOTA,NOTA,5291,33,5324,1991651
Uttar Pradesh,Salempur,R S KUSHWAHA,M,62,GEN,BSP,Elephant,352381,2944,355325,1667282
Uttar Pradesh,Salempur,RAVINDER,M,55,GEN,BJP,Lotus,464629,3311,467940,1667282
Uttar Pradesh,Salempur,RAJESH KUMAR MISHRA,M,61,GEN,INC,Hand,27045,318,27363,1667282
Uttar Pradesh,Salempur,AJIMULLAH,M,64,GEN,PECP,Air Conditioner,2197,10,2207,1667282
Uttar Pradesh,Salempur,KAILASH CHAUHAN,M,50,GEN,JANKRPR,Bat,2410,10,2420,1667282
Uttar Pradesh,Salempur,KRIPA SHANKAR PRASAD,M,39,GEN,BSSPA,Almirah,1292,9,1301,1667282
Uttar Pradesh,Salempur,PUJA PANDEY,F,33,GEN,PSPL,Key,1724,33,1757,1667282
Uttar Pradesh,Salempur,RAJARAM,M,54,GEN,SBSP,Walking Stick,33552,16,33568,1667282
Uttar Pradesh,Salempur,RAMJI PRATAP JIGYASU,M,44,GEN,HND,Water Tank,1596,2,1598,1667282
Uttar Pradesh,Salempur,MOHD SAROOR ALI,M,40,GEN,JAC,Ganna Kisan,1565,1,1566,1667282
Uttar Pradesh,Salempur,SUMESHWAR NATH TIWARI,M,40,GEN,RVLP,Coat,3844,1,3845,1667282
Uttar Pradesh,Salempur,CHHOTELAL,M,55,SC,IND,Tractor Chalata Kisan,2286,0,2286,1667282
Uttar Pradesh,Salempur,VIDYA SHANKER PANDEY,M,65,GEN,IND,COCONUT FARM,2431,3,2434,1667282
Uttar Pradesh,Salempur,VISHRAM,M,40,GEN,IND,Apple,4822,1,4823,1667282
Uttar Pradesh,Salempur,SUNIL KUMAR PANDEY,M,41,GEN,IND,Auto- Rickshaw,6275,1,6276,1667282
Uttar Pradesh,Salempur,NOTA,0,0,0,NOTA,NOTA,7762,47,7809,1667282
Uttar Pradesh,Ballia,Virendra Singh,M,62,GEN,BJP,Lotus,464039,5075,469114,1822625
Uttar Pradesh,Ballia,Sanatan Pandey,M,56,GEN,SP,Bicycle,450408,3187,453595,1822625
Uttar Pradesh,Ballia,ARVIND,M,60,GEN,BJNP,Extension Board,3895,130,4025,1822625
Uttar Pradesh,Ballia,Uday Prakash,M,42,GEN,JRPa,Scissors,1352,7,1359,1822625
Uttar Pradesh,Ballia,GOPAL RAM KHARWAR,M,62,ST,GGP,Saw,3950,52,4002,1822625
Uttar Pradesh,Ballia,Janmejay Kumar Prajapati,M,26,GEN,BSSPA,Batsman,2442,12,2454,1822625
Uttar Pradesh,Ballia,Vinod,M,51,GEN,SBSP,Walking Stick,35874,26,35900,1822625
Uttar Pradesh,Ballia,Seema Chauhan,F,30,GEN,JANKRPR,Bat,2409,44,2453,1822625
Uttar Pradesh,Ballia,OM PRAKASH PANDEY,M,28,GEN,IND,Air Conditioner,1768,7,1775,1822625
Uttar Pradesh,Ballia,Major Ramesh Chandra Upadhyay,M,67,GEN,IND,DIAMOND,5435,5,5440,1822625
Uttar Pradesh,Ballia,NOTA,0,0,0,NOTA,NOTA,9540,75,9615,1822625
Uttar Pradesh,Jaunpur,KRISHNA PRATAP SINGH K.P.,M,42,GEN,BJP,Lotus,439292,900,440192,1867976
Uttar Pradesh,Jaunpur,DEO VRAT MISHRA,M,48,GEN,INC,Hand,27107,78,27185,1867976
Uttar Pradesh,Jaunpur,SHYAM SINGH YADAV,M,65,GEN,BSP,Elephant,520046,1082,521128,1867976
Uttar Pradesh,Jaunpur,AJAY KUMAR SHARMA,M,41,GEN,MADP,Auto- Rickshaw,6390,2,6392,1867976
Uttar Pradesh,Jaunpur,ANIL,M,43,GEN,HuSP,Bread,1432,0,1432,1867976
Uttar Pradesh,Jaunpur,COM. ASHOK KUMAR KHARWAR,M,60,GEN,SUCI(C),Battery torch,1593,0,1593,1867976
Uttar Pradesh,Jaunpur,BRIJESH KUMAR,M,29,GEN,SBSP,Walking Stick,5465,1,5466,1867976
Uttar Pradesh,Jaunpur,NAVIN,M,30,GEN,VPI,Gas Cylinder,945,1,946,1867976
Uttar Pradesh,Jaunpur,MOTIUDDIN,M,35,GEN,RUC,Kettle,2960,0,2960,1867976
Uttar Pradesh,Jaunpur,RAJESH KUMAR,M,43,GEN,RSPS,Cup & Saucer,2195,2,2197,1867976
Uttar Pradesh,Jaunpur,RUKMNI DEVI,F,63,GEN,PMSP,Tractor Chalata Kisan,2162,1,2163,1867976
Uttar Pradesh,Jaunpur,VINOD KUMAR,M,32,GEN,ANIJP,Glass Tumbler,2017,0,2017,1867976
Uttar Pradesh,Jaunpur,VISHOK KUMAR VISHWAKARMA,M,41,GEN,NJANP,Drill Machine,2446,1,2447,1867976
Uttar Pradesh,Jaunpur,SHESHMANI MAURYA,M,39,GEN,HND,Water Tank,3838,2,3840,1867976
Uttar Pradesh,Jaunpur,SHYAMLAL,M,32,GEN,BHAPRAP,Ludo,1730,1,1731,1867976
Uttar Pradesh,Jaunpur,SUNIL KUMAR,M,33,GEN,RASJGP,CHESS BOARD,5768,0,5768,1867976
Uttar Pradesh,Jaunpur,SANGEETA DEVI,F,44,GEN,PSPL,Key,3747,5,3752,1867976
Uttar Pradesh,Jaunpur,ASHOK KUMAR,M,51,GEN,IND,Bottle,1187,0,1187,1867976
Uttar Pradesh,Jaunpur,PRADEEP KUMAR PANDEY,M,32,GEN,IND,Road Roller,4924,0,4924,1867976
Uttar Pradesh,Jaunpur,MADHAVENDRA PUSHKAR SINGH,M,38,GEN,IND,BISCUIT,890,1,891,1867976
Uttar Pradesh,Jaunpur,NOTA,0,0,0,NOTA,NOTA,2426,15,2441,1867976
Uttar Pradesh,Machhlishahr,Tribhuvan Ram (T.Ram),M,70,SC,BSP,Elephant,486763,1453,488216,1848306
Uttar Pradesh,Machhlishahr,Bholanath (B.P. Saroj),M,58,SC,BJP,Lotus,487093,1304,488397,1848306
Uttar Pradesh,Machhlishahr,Dr. Amarnath Paswan,M,42,SC,JANADIP,Ganna Kisan,7617,5,7622,1848306
Uttar Pradesh,Machhlishahr,Garib,M,49,SC,MHD,Dolli,2476,1,2477,1848306
Uttar Pradesh,Machhlishahr,Chanchal Kumar,M,27,SC,RSPS,Cup & Saucer,2615,5,2620,1848306
Uttar Pradesh,Machhlishahr,Jitendra,M,37,SC,BMVSP,Boat with Man and Sail,1422,3,1425,1848306
Uttar Pradesh,Machhlishahr,Dasharath,M,51,SC,PRJP,Ring,1310,0,1310,1848306
Uttar Pradesh,Machhlishahr,Deep Chand Ram Urf B.D.O Sahab,M,49,SC,KBD,Plastering Trowel,2806,8,2814,1848306
Uttar Pradesh,Machhlishahr,Nandlal,M,38,SC,BHAPRAP,Ludo,1491,0,1491,1848306
Uttar Pradesh,Machhlishahr,Brijesh Kumar,M,40,SC,RPI,Sewing Machine,1999,0,1999,1848306
Uttar Pradesh,Machhlishahr,Rajkeshar,M,39,SC,SJSMP,Laptop,2038,3,2041,1848306
Uttar Pradesh,Machhlishahr,Raj Nath,M,70,SC,SBSP,Walking Stick,11212,11,11223,1848306
Uttar Pradesh,Machhlishahr,Ram Naresh,M,45,SC,MADP,Auto- Rickshaw,4272,1,4273,1848306
Uttar Pradesh,Machhlishahr,Gangaram,M,54,SC,IND,Helicopter,3167,1,3168,1848306
Uttar Pradesh,Machhlishahr,"Deepak Kumar ""Nanhe""",M,32,SC,IND,COCONUT FARM,5018,1,5019,1848306
Uttar Pradesh,Machhlishahr,NOTA,0,0,0,NOTA,NOTA,10812,18,10830,1848306
Uttar Pradesh,Ghazipur,AJIT PRATAP KUSHAWAHA,M,46,GEN,INC,Hand,19656,178,19834,1881077
Uttar Pradesh,Ghazipur,AFZAL ANSARI,M,65,GEN,BSP,Elephant,564144,1938,566082,1881077
Uttar Pradesh,Ghazipur,BHANU PRAKASH PANDEY,M,57,GEN,CPI,Ears of Corn And Sickle,7833,11,7844,1881077
Uttar Pradesh,Ghazipur,MANOJ SINHA,M,59,GEN,BJP,Lotus,443188,3502,446690,1881077
Uttar Pradesh,Ghazipur,ISHWARI PRASAD KUSHWAHA,M,58,GEN,CPI(ML)(L),Flag with Three Stars,4935,11,4946,1881077
Uttar Pradesh,Ghazipur,BRIJENDRA KUMAR VERMA,M,35,GEN,KMSP,Nail Cutter,1015,4,1019,1881077
Uttar Pradesh,Ghazipur,BHARAT,M,49,GEN,JRPa,Scissors,949,0,949,1881077
Uttar Pradesh,Ghazipur,RAJESH KUMAR YADAV,M,36,GEN,PMSP,Tractor Chalata Kisan,1813,9,1822,1881077
Uttar Pradesh,Ghazipur,Dr. RAJESH KUMAR SINGH,M,47,GEN,BJNP,Extension Board,1226,6,1232,1881077
Uttar Pradesh,Ghazipur,RAMJI,M,59,GEN,SBSP,Walking Stick,33868,9,33877,1881077
Uttar Pradesh,Ghazipur,RAMPRAVESH SHARMA ALIAS RINKOO,M,34,GEN,MADP,Auto- Rickshaw,3388,4,3392,1881077
Uttar Pradesh,Ghazipur,VED PRAKASH,M,43,GEN,NJANP,Drill Machine,2396,4,2400,1881077
Uttar Pradesh,Ghazipur,SANTOSH KUMAR YADAV,M,38,GEN,PSPL,Key,2429,19,2448,1881077
Uttar Pradesh,Ghazipur,HRIDAYA NARAYAN SINGH,M,56,GEN,IND,Kettle,6219,2,6221,1881077
Uttar Pradesh,Ghazipur,NOTA,0,0,0,NOTA,NOTA,6831,40,6871,1881077
Uttar Pradesh,Chandauli,Dr. Mahendra Nath Pandey,M,62,GEN,BJP,Lotus,508113,2620,510733,1756837
Uttar Pradesh,Chandauli,Sanjay Singh Chauhan,M,43,GEN,SP,Bicycle,494689,2085,496774,1756837
Uttar Pradesh,Chandauli,Arjun Pandey,M,66,GEN,ATBP,Bat,4086,10,4096,1756837
Uttar Pradesh,Chandauli,Krishna Pratap Singh,M,47,GEN,SGUP,COMPUTER,2741,3,2744,1756837
Uttar Pradesh,Chandauli,Jangbahadur,M,25,GEN,BMVSP,Boat with Man and Sail,1166,6,1172,1756837
Uttar Pradesh,Chandauli,Byasmuni,M,35,SC,KBD,Plastering Trowel,829,9,838,1756837
Uttar Pradesh,Chandauli,Mahendra Pratap Singh,M,67,GEN,ALHP,Green Chilli,1127,0,1127,1756837
Uttar Pradesh,Chandauli,Mahender Yadav,M,63,GEN,PMSP,Tractor Chalata Kisan,4218,7,4225,1756837
Uttar Pradesh,Chandauli,Rajesh Vishwakarma,M,36,GEN,MADP,Auto- Rickshaw,3077,4,3081,1756837
Uttar Pradesh,Chandauli,Ramgovind,M,32,GEN,SBSP,Walking Stick,18971,14,18985,1756837
Uttar Pradesh,Chandauli,Shivkanya Kushwaha,F,52,GEN,JANADIP,Dolli,22190,101,22291,1756837
Uttar Pradesh,Chandauli,Shivratri,M,67,GEN,PRJP,Ring,2260,1,2261,1756837
Uttar Pradesh,Chandauli,Liyakat Ali,M,68,GEN,IND,Kettle,5411,5,5416,1756837
Uttar Pradesh,Chandauli,NOTA,0,0,0,NOTA,NOTA,11182,36,11218,1756837
Uttar Pradesh,Varanasi,AJAY RAI,M,49,GEN,INC,Hand,152456,92,152548,1856791
Uttar Pradesh,Varanasi,NARENDRA MODI,M,68,GEN,BJP,Lotus,673453,1211,674664,1856791
Uttar Pradesh,Varanasi,SHALINI YADAV,F,47,GEN,SP,Bicycle,194763,396,195159,1856791
Uttar Pradesh,Varanasi,ANIL KUMAR CHAURASIYA,M,37,GEN,JKiP,Tractor Chalata Kisan,2756,2,2758,1856791
Uttar Pradesh,Varanasi,AMRESH MISHRA,M,53,GEN,BHAPRAP,Ludo,555,0,555,1856791
Uttar Pradesh,Varanasi,AASHIN U. S.,M,32,GEN,igp,Football,503,1,504,1856791
Uttar Pradesh,Varanasi,ASHUTOSH KUMAR PANDEY,M,38,GEN,MARD,Boat with Man and Sail,498,1,499,1856791
Uttar Pradesh,Varanasi,UMESH CHANDRA KATIYAR,M,49,GEN,ALHP,Green Chilli,637,0,637,1856791
Uttar Pradesh,Varanasi,TIRBHUWAN SHARMA,M,64,GEN,BRSP,Basket containing Fruits,1694,1,1695,1856791
Uttar Pradesh,Varanasi,ADVOCATE PREM NATH SHARMA,M,57,GEN,MADP,Auto- Rickshaw,1603,3,1606,1856791
Uttar Pradesh,Varanasi,BRAJENDRA DUTT TRIPATHI,M,45,GEN,AACP,Batsman,838,0,838,1856791
Uttar Pradesh,Varanasi,Dr. RAKESH PRATAP,M,62,GEN,BJKD,Hat,907,0,907,1856791
Uttar Pradesh,Varanasi,RAJESH BHARTI SURYA,M,43,SC,RaAD,Cup & Saucer,1257,1,1258,1856791
Uttar Pradesh,Varanasi,RAMSHARAN,M,60,GEN,VIPty,Air Conditioner,1236,1,1237,1856791
Uttar Pradesh,Varanasi,Dr. SHEKH SIRAJ BABA,M,48,GEN,RMMP,Matchbox,1771,0,1771,1856791
Uttar Pradesh,Varanasi,SURENDRA RAJBHAR,M,35,GEN,SBSP,Walking Stick,8890,2,8892,1856791
Uttar Pradesh,Varanasi,HARI BHAI PATEL,M,42,GEN,AJPI,Helicopter,1339,1,1340,1856791
Uttar Pradesh,Varanasi,HEENA SHAHID,F,30,GEN,JHBHP,Pen Stand,1914,0,1914,1856791
Uttar Pradesh,Varanasi,ATEEK AHMAD,M,54,GEN,IND,Truck,854,1,855,1856791
Uttar Pradesh,Varanasi,ISHWAR DAYAL SINGH SETH,M,58,GEN,IND,Kettle,657,0,657,1856791
Uttar Pradesh,Varanasi,CHANDRIKA PRASAD,M,44,GEN,IND,Tongs,331,0,331,1856791
Uttar Pradesh,Varanasi,MANISH SHRIVASTAVA,M,45,GEN,IND,Binoculars,350,0,350,1856791
Uttar Pradesh,Varanasi,MANOHAR ANANDRAO PATIL,M,58,GEN,IND,DIAMOND,2134,0,2134,1856791
Uttar Pradesh,Varanasi,MAANAV,M,31,GEN,IND,Plate Containing Food,1434,1,1435,1856791
Uttar Pradesh,Varanasi,SUNNAM ISTARI,M,74,GEN,IND,Baby Walker,798,0,798,1856791
Uttar Pradesh,Varanasi,SUNIL KUMAR,M,27,SC,IND,Bangles,1097,0,1097,1856791
Uttar Pradesh,Varanasi,NOTA,0,0,0,NOTA,NOTA,4019,18,4037,1856791
Uttar Pradesh,Bhadohi,Akhilesh,M,51,GEN,NCP,Clock,4558,12,4570,1942514
Uttar Pradesh,Bhadohi,RAMAKANT,M,59,GEN,INC,Hand,25508,96,25604,1942514
Uttar Pradesh,Bhadohi,RAMESH CHAND,M,44,GEN,BJP,Lotus,508989,1040,510029,1942514
Uttar Pradesh,Bhadohi,RANGNATH MISHRA,M,59,GEN,BSP,Elephant,465412,1002,466414,1942514
Uttar Pradesh,Bhadohi,Dr Rajesh Kumar Verma,M,51,GEN,PPID,Carrom Board,4647,1,4648,1942514
Uttar Pradesh,Bhadohi,VINOD,M,42,GEN,HND,Water Tank,1943,0,1943,1942514
Uttar Pradesh,Bhadohi,KULDEEP,M,31,GEN,IND,Table,1644,2,1646,1942514
Uttar Pradesh,Bhadohi,RAM SAKHA,M,60,GEN,IND,Almirah,1764,0,1764,1942514
Uttar Pradesh,Bhadohi,Satish Bahadur,M,48,SC,IND,FLUTE,1819,0,1819,1942514
Uttar Pradesh,Bhadohi,SUSHIL,M,38,GEN,IND,Cup & Saucer,4052,0,4052,1942514
Uttar Pradesh,Bhadohi,SAIYYAD MOHAMMAD ARIF,M,45,GEN,IND,Tractor Chalata Kisan,5050,0,5050,1942514
Uttar Pradesh,Bhadohi,SANTLAL,M,35,GEN,IND,Ring,2764,0,2764,1942514
Uttar Pradesh,Bhadohi,NOTA,0,0,0,NOTA,NOTA,9079,8,9087,1942514
Uttar Pradesh,Mirzapur,Ramcharitra Nishad,M,54,SC,SP,Bicycle,359208,348,359556,1845150
Uttar Pradesh,Mirzapur,Lalitesh Pati Tripathi,M,41,GEN,INC,Hand,91392,109,91501,1845150
Uttar Pradesh,Mirzapur,Archana Mishra,F,33,GEN,SatBP,Black Board,9165,41,9206,1845150
Uttar Pradesh,Mirzapur,Anupriya Singh Patel,F,37,GEN,ADAL,Cup & Saucer,590867,697,591564,1845150
Uttar Pradesh,Mirzapur,Adesh Tyagi,M,49,GEN,BHAPRAP,Ludo,7866,55,7921,1845150
Uttar Pradesh,Mirzapur,Ashish Kumar Tripathi,M,27,GEN,PSPL,Key,4013,11,4024,1845150
Uttar Pradesh,Mirzapur,Jeera Bharti,F,51,SC,CPI(ML)(L),Flag with Three Stars,8545,8,8553,1845150
Uttar Pradesh,Mirzapur,Dinesh Kumar Pal,M,34,GEN,RSPS,Whistle,7135,10,7145,1845150
Uttar Pradesh,Mirzapur,Radheshyam Inshan,M,64,SC,BRPI,Glass Tumbler,14136,6,14142,1845150
Uttar Pradesh,Mirzapur,NOTA,0,0,0,NOTA,NOTA,15333,20,15353,1845150
Uttar Pradesh,Robertsganj,ASHOK KUMAR KANAUJIYA,M,55,SC,CPI,Ears of Corn And Sickle,17445,21,17466,1723538
Uttar Pradesh,Robertsganj,BHAGWATI PRASAD CHAUDHARI,M,64,SC,INC,Hand,35222,47,35269,1723538
